Date,Open,High,Low,Close,Volume
2022-03-30 00:00:00-04:00,307.62759488415816,309.7747938989194,305.4901800738202,307.7256164550781,28163600
2022-03-29 00:00:00-04:00,307.77467860846997,309.64735152869804,303.00965103780715,309.245361328125,30393400
2022-03-28 00:00:00-04:00,298.3819166731584,304.7254629889686,298.3819166731584,304.62744140625,29578200
2022-03-25 00:00:00-04:00,299.2643217504331,299.52903385654446,293.44041604706183,297.7445983886719,22566500
2022-03-24 00:00:00-04:00,293.29341369813756,298.25451513756997,292.48943316861784,298.1564636230469,24484500
2022-03-23 00:00:00-04:00,294.63655791417784,297.30339685846246,291.9010799350315,293.636474609375,25715400
2022-03-22 00:00:00-04:00,293.94046911850234,299.0388483372908,292.9306014176835,298.1172180175781,27599700
2022-03-21 00:00:00-04:00,293.0482151624095,294.27378393687616,289.13617928795526,293.31292724609375,28351200
2022-03-18 00:00:00-04:00,289.5970652832898,295.1170331830293,287.00867895654727,294.55816650390625,43390600
2022-03-17 00:00:00-04:00,287.55764972225177,289.83228253786484,283.7142530318858,289.4499206542969,30816600
2022-03-16 00:00:00-04:00,283.45936814286193,288.8126746934235,277.66490465778725,288.6361999511719,37826300
2022-03-15 00:00:00-04:00,274.8705763892812,282.19457673335523,273.28224401219995,281.53765869140625,34245100
2022-03-14 00:00:00-04:00,274.8607868350452,279.82188738618515,270.4291404306335,271.0370178222656,30660700
2022-03-11 00:00:00-05:00,282.331844580692,283.85156795107844,273.9685637045512,274.5960693359375,27209300
2022-03-10 00:00:00-05:00,277.48840183024856,280.9984479730944,275.0960889046233,280.0081787109375,30628000
2022-03-09 00:00:00-05:00,277.90019717305717,283.93980420643925,275.29218300492977,282.8612976074219,35204500
2022-03-08 00:00:00-05:00,272.3703959714131,278.4100025601811,264.72285868884717,270.4585266113281,48159500
2022-03-07 00:00:00-05:00,282.89071367120414,284.02804519729733,273.0861625025891,273.458740234375,43157200
2022-03-04 00:00:00-05:00,288.53811001621244,289.8813285773835,281.5572752111316,284.1946716308594,32356500
2022-03-03 00:00:00-05:00,296.97006486897254,297.2053645223896,288.3028153006462,290.13629150390625,27314500
2022-03-02 00:00:00-05:00,289.5871700891203,295.57776560813755,287.95964114413965,294.3227844238281,31873000
2022-03-01 00:00:00-05:00,290.6068836316477,294.10711549533556,286.43994948567115,289.18524169921875,31217800
2022-02-28 00:00:00-05:00,288.55777563886386,293.29339114395907,287.2733816844081,292.9502258300781,34627500
2022-02-25 00:00:00-05:00,289.3715440943723,291.8128678157907,285.9497353128113,291.4991149902344,32546700
2022-02-24 00:00:00-05:00,267.1838391180398,289.39114200011636,266.2131681854716,288.832275390625,56989700
2022-02-23 00:00:00-05:00,284.5084585720496,285.99876949889057,274.62548416138276,274.7921447753906,37811200
2022-02-22 00:00:00-05:00,279.4297184060813,285.8419034800493,278.93949082993026,282.0965576171875,41736100
2022-02-18 00:00:00-05:00,287.3223545138341,288.1165207495619,280.7140967277632,282.30242919921875,34264000
2022-02-17 00:00:00-05:00,290.567697825191,290.9991005204139,284.3320169197097,285.0477600097656,32461600
2022-02-16 00:00:00-05:00,292.5384126260429,294.98955062092693,287.94007535395093,293.6463317871094,29982100
2022-02-15 00:00:00-05:00,293.5393401234304,294.3122797631433,290.61380867476527,293.9894104003906,27058300
2022-02-14 00:00:00-05:00,287.43393862558435,290.35947041387783,285.0661500655336,288.6374206542969,36359500
2022-02-11 00:00:00-05:00,296.6508205937097,297.72710183860016,287.87428376392944,288.6766052246094,39175600
2022-02-10 00:00:00-05:00,297.4824157189141,302.4528361730168,294.2144570583314,295.85821533203125,45386200
2022-02-09 00:00:00-05:00,303.18676825990786,305.20233611821936,300.76027561616655,304.49786376953125,31284700
2022-02-08 00:00:00-05:00,294.75263398986476,298.9696734351275,293.48068435955037,297.9912414550781,32421200
2022-02-07 00:00:00-05:00,299.56649135701997,301.2004558182058,293.4317045740554,294.4590759277344,28533300
2022-02-04 00:00:00-05:00,293.73506552933964,302.13979291691777,293.50025140180554,299.34149169921875,35096500
2022-02-03 00:00:00-05:00,302.8149255653882,304.5174176365725,293.4904693243136,294.7526550292969,43730000
2022-02-02 00:00:00-05:00,302.95189844360783,308.3234804534659,302.21807445933763,306.69927978515625,36636000
2022-02-01 00:00:00-05:00,303.7150536570168,303.93030987222306,298.5489343514396,302.10064697265625,40950400
2022-01-31 00:00:00-05:00,302.2865505304077,305.64256481537126,299.76217948142465,304.27276611328125,46444500
2022-01-28 00:00:00-05:00,293.754702074964,301.82676750292285,288.0993653089026,301.61151123046875,49743700
2022-01-27 00:00:00-05:00,296.1322014726851,300.6721099470262,291.50420785138357,293.3730163574219,53481300
2022-01-26 00:00:00-05:00,301.34729018592213,301.8463001073891,286.70995446354453,290.3105773925781,90428900
2022-01-25 00:00:00-05:00,285.2324390265766,288.6275987031226,279.01942073488334,282.2677917480469,72848600
2022-01-24 00:00:00-05:00,285.8978302102662,290.7019048501316,270.09613019338923,289.9778747558594,85731500
2022-01-21 00:00:00-05:00,296.1615940686457,297.55095083243083,289.23427856285105,289.6452331542969,57984400
2022-01-20 00:00:00-05:00,302.40394962543775,304.92829074862954,294.6449919497373,295.0950622558594,35380700
2022-01-19 00:00:00-05:00,299.6839303147799,307.1395769959979,296.1713631975377,296.7877502441406,45933900
2022-01-18 00:00:00-05:00,297.5118230907491,303.1182192971151,295.2320598272422,296.1224365234375,42333200
2022-01-14 00:00:00-05:00,297.68793079514717,304.116236089003,297.19871480370074,303.5096130371094,39846400
2022-01-13 00:00:00-05:00,313.55811744272324,313.9592781627468,297.4433405295281,298.22607421875,45366000
2022-01-12 00:00:00-05:00,312.7753768104984,316.43470300841426,310.2412116037525,311.4055480957031,34372200
2022-01-11 00:00:00-05:00,306.6209958963207,309.78131184699583,303.206278094741,308.1864929199219,29386800
2022-01-10 00:00:00-05:00,302.814887357498,307.9320970821294,298.1184260543571,307.4917907714844,44289500
2022-01-07 00:00:00-05:00,307.3743673240601,309.673688200424,303.4019363033509,307.2667541503906,32720000
2022-01-06 00:00:00-05:00,306.3959025162288,311.826216750256,304.7717021964281,307.11016845703125,39646100
2022-01-05 00:00:00-05:00,318.83182070204253,319.03731291016743,309.16493812375154,309.5563049316406,40054300
2022-01-04 00:00:00-05:00,327.6083612473685,327.97040615578925,319.08622720469106,321.9139099121094,32674300
2022-01-03 00:00:00-05:00,328.1171248927907,330.7099633077973,322.66725235487195,327.5300598144531,28865100
2021-12-31 00:00:00-05:00,331.2090528227771,332.0406962029411,328.6064199078971,329.0662841796875,18000800
2021-12-30 00:00:00-05:00,334.5356917161835,335.7293799613097,331.51234039207816,332.0015563964844,15994500
2021-12-29 00:00:00-05:00,333.93885488359376,336.8741511053401,332.3537997013511,334.5748596191406,15042000
2021-12-28 00:00:00-05:00,335.7489686285565,336.39473739669216,332.98001892792655,333.88995361328125,15661500
2021-12-27 00:00:00-05:00,328.22482618322164,335.0934386828911,328.19547441439306,335.0640869140625,19947000
2021-12-23 00:00:00-05:00,325.57327492116895,329.13478202816464,325.5537170289267,327.471435546875,19617800
2021-12-22 00:00:00-05:00,321.21920918393874,326.4146806428526,318.7242195624263,326.0135498046875,24831500
2021-12-21 00:00:00-05:00,316.3172900612025,320.6615305357287,312.90254207228725,320.23101806640625,24740600
2021-12-20 00:00:00-05:00,313.1471272968611,315.83781510474006,310.72063522011786,313.0101623535156,28326500
2021-12-17 00:00:00-05:00,313.95927932996716,317.91215315179915,310.4075662296502,316.8162841796875,47750300
2021-12-16 00:00:00-05:00,328.46936349856145,329.4967349051504,316.0530603475673,317.89251708984375,35034800
2021-12-15 00:00:00-05:00,321.5225135498432,327.9606125980632,317.5011725078975,327.4322509765625,35381100
2021-12-14 00:00:00-05:00,326.03311479135317,327.42250138037474,317.1195836745721,321.25836181640625,44438700
2021-12-13 00:00:00-05:00,333.33222582224505,336.37516504465407,331.7667285600633,332.079833984375,28899400
2021-12-10 00:00:00-05:00,327.75515621123714,335.6021699606507,327.56925174583256,335.152099609375,38095700
2021-12-09 00:00:00-05:00,327.1974846388192,329.2326102842095,324.95686675210993,325.9157409667969,22214200
2021-12-08 00:00:00-05:00,328.0779940694365,328.2638985169589,323.665256698308,327.7453308105469,24761000
2021-12-07 00:00:00-05:00,324.48715583183747,328.5574060862789,322.98036240937256,327.6964111328125,31021900
2021-12-06 00:00:00-05:00,316.9630460808868,320.3875579483971,312.34484602518353,319.15472412109375,30032600
2021-12-03 00:00:00-05:00,324.82960398633594,325.5243121491836,311.170702726077,316.0433044433594,41779300
2021-12-02 00:00:00-05:00,323.176072440334,326.2972728587092,320.7299924798126,322.383544921875,30766000
2021-12-01 00:00:00-05:00,327.9019458381139,331.96243297458903,322.2857552866248,322.9608459472656,33337600
2021-11-30 00:00:00-05:00,328.08786403909403,330.4947986818892,321.89437202855095,323.4598693847656,42885600
2021-11-29 00:00:00-05:00,327.71601540769745,331.7177986916158,327.5203170645811,329.36956787109375,28563500
2021-11-26 00:00:00-05:00,327.13877958416725,330.64155337450507,321.04313683358106,322.5694885253906,24217200
2021-11-24 00:00:00-05:00,329.0271297351643,330.8665867731247,326.7082505460207,330.6219787597656,21661300
2021-11-23 00:00:00-05:00,329.78049468167706,332.1287553764788,326.36577654605924,330.39691162109375,30427600
2021-11-22 00:00:00-05:00,337.18724718106955,342.12834693289403,332.22658953768513,332.50054931640625,31031100
2021-11-19 00:00:00-05:00,335.2499129968082,337.6568470559665,334.819400581756,335.7097473144531,21963400
2021-11-18 00:00:00-05:00,330.88610326201336,335.0640267174159,329.84896780389477,333.9094543457031,22463500
2021-11-17 00:00:00-05:00,331.6297365784089,334.80964050275065,330.71000813154166,331.80584716796875,19053400
2021-11-16 00:00:00-05:00,327.8402730357864,332.7137531402579,327.6742600326496,331.5808410644531,20886800
2021-11-15 00:00:00-05:00,329.6568611819296,329.9889170056097,326.22882665932025,328.22119140625,16723000
2021-11-12 00:00:00-05:00,326.1213625254457,329.3540555967105,325.99439388681105,328.85595703125,23831000
2021-11-11 00:00:00-05:00,323.51373398912665,325.97486925078573,322.79102605301154,324.6661682128906,16849800
2021-11-10 00:00:00-05:00,326.7562210775196,326.81481741039704,322.21482645042636,323.0742492675781,25500900
2021-11-09 00:00:00-05:00,329.23685561494284,330.80926991674175,326.717124062952,328.1039733886719,21307400
2021-11-08 00:00:00-05:00,329.422478145515,329.76430999300663,326.62928663627054,329.1197204589844,20897000
2021-11-05 00:00:00-04:00,330.6041880111709,330.87764748475536,326.6097125769195,328.2113952636719,22570100
2021-11-04 00:00:00-04:00,325.11544092925766,328.68019001402024,321.81437532361264,328.58251953125,23992200
2021-11-03 00:00:00-04:00,326.10185343669,327.07849871790495,322.92775627274153,326.19952392578125,21500100
2021-11-02 00:00:00-04:00,322.59567635757685,325.66235661785475,322.2929187274024,325.3498229980469,26487100
2021-11-01 00:00:00-04:00,323.6211880438319,323.748156707784,318.74773729732055,321.67767333984375,27073200
2021-10-29 00:00:00-04:00,316.55999837298566,324.2461909622617,316.3353592579364,323.87506103515625,34766000
2021-10-28 00:00:00-04:00,316.7553503630583,317.2827471593076,313.85471269096035,316.77490234375,26297900
2021-10-27 00:00:00-04:00,308.6199072961438,318.4840305472751,308.6199072961438,315.6224670410156,52588700
2021-10-26 00:00:00-04:00,303.7366295783258,305.10392677301513,301.3926872724521,302.8674011230469,28107300
2021-10-25 00:00:00-04:00,302.13493980390535,302.1740139566206,299.30267473138707,300.9336853027344,17554500
2021-10-22 00:00:00-04:00,303.15066675143396,303.82455432967333,300.6113832484149,301.93963623046875,17449300
2021-10-21 00:00:00-04:00,299.9961057663445,303.75616577411756,299.20499576930655,303.50225830078125,16918100
2021-10-20 00:00:00-04:00,301.9884486749518,302.4670250818929,298.9608426468343,300.2304992675781,16537100
2021-10-19 00:00:00-04:00,301.14853420049485,302.0763291984949,300.0449204260098,301.0313415527344,17682100
2021-10-18 00:00:00-04:00,296.4801904324227,301.01180866060747,295.620737887893,300.1133117675781,22729300
2021-10-15 00:00:00-04:00,295.27890287466477,297.3396397220373,293.50140147746765,297.105224609375,25384800
2021-10-14 00:00:00-04:00,292.2219890878404,296.1871660409709,290.8742140023719,295.6793212890625,27262900
2021-10-13 00:00:00-04:00,288.022442656261,290.3370870367814,286.63559334297236,289.3897399902344,23416300
2021-10-12 00:00:00-04:00,288.44233329796407,288.5400037598039,285.5221742594485,286.039794921875,17974100
2021-10-11 00:00:00-04:00,286.0789345325389,291.0109810332511,285.91289172893073,287.35833740234375,19298600
2021-10-08 00:00:00-04:00,289.3018971136443,289.71210128944614,286.8993578120959,287.9638977050781,17685700
2021-10-07 00:00:00-04:00,288.2861775679674,289.71210128944614,287.05562465026554,287.9638977050781,20430500
2021-10-06 00:00:00-04:00,279.1056987578717,286.77237049184197,278.8420152508393,286.2644958496094,28002600
2021-10-05 00:00:00-04:00,277.41603230635553,283.617734732206,277.41603230635553,282.01605224609375,24993000
2021-10-04 00:00:00-04:00,280.68783273339426,281.02966452436726,273.704825310005,276.4980163574219,31350700
2021-10-01 00:00:00-04:00,275.5311500338794,283.2075971102706,274.7205475997129,282.34814453125,30086300
2021-09-30 00:00:00-04:00,279.03731003841904,281.1077932293703,275.0428344851501,275.3358459472656,32343600
2021-09-29 00:00:00-04:00,278.44156426157883,280.07254512387027,276.4003792837997,277.36724853515625,26353700
2021-09-28 00:00:00-04:00,283.03183057583317,283.98895381644223,276.1464922920831,276.89849853515625,43186200
2021-09-27 00:00:00-04:00,289.2237359692624,289.54601578465196,286.09845927619693,287.29974365234375,23571700
2021-09-24 00:00:00-04:00,291.2649267256148,292.7982371326887,289.99527000424365,292.3587646484375,14999000
2021-09-23 00:00:00-04:00,291.8704330053548,293.8725438053199,290.58125414833137,292.5638427734375,18604600
2021-09-22 00:00:00-04:00,289.7999501371512,293.20843245594034,287.63179653204173,291.6067199707031,26626300
2021-09-21 00:00:00-04:00,288.7842677357761,290.59106760556995,287.2021070276364,287.9150390625,22364100
2021-09-20 00:00:00-04:00,289.40922406667124,291.7434201192317,282.7582734419092,287.4266357421875,38278700
2021-09-17 00:00:00-04:00,297.0661382324372,297.3884179850887,292.5344908901499,292.8665466308594,41372500
2021-09-16 00:00:00-04:00,296.66575066366147,298.17953877709806,293.735815111323,298.0916442871094,19550800
2021-09-15 00:00:00-04:00,296.1773639613358,298.1892502207296,294.77099281624743,297.700927734375,28356300
2021-09-14 00:00:00-04:00,292.56384353274234,294.3511209993559,291.13794983831116,292.7884826660156,21853400
2021-09-13 00:00:00-04:00,290.6008130566247,291.5677122240368,287.21185248726505,290.05389404296875,23652900
2021-09-10 00:00:00-04:00,291.45050218282165,292.91547012599915,288.4814921392908,288.80377197265625,19633400
2021-09-09 00:00:00-04:00,293.79443098539514,295.08360986736164,290.06363898069543,290.30780029296875,19927000
2021-09-08 00:00:00-04:00,292.77871911883506,293.5893215823192,290.52267091973346,293.19866943359375,15046800
2021-09-07 00:00:00-04:00,293.97994362657374,294.0580621184599,291.23557334962044,293.1693115234375,17180400
2021-09-03 00:00:00-04:00,293.96044348033854,295.53285782718916,293.24751152483185,294.1069641113281,14747900
2021-09-02 00:00:00-04:00,295.14219457281416,296.27507678887423,293.1693521722499,294.11669921875,16285600
2021-09-01 00:00:00-04:00,295.7965421594722,298.062366293101,294.4487669454198,294.78082275390625,18983800
2021-08-31 00:00:00-04:00,297.31036874884603,297.3884872569805,294.45855142193636,294.8296813964844,26285300
2021-08-30 00:00:00-04:00,294.08738013339206,297.11498603191643,294.02878380931077,296.49969482421875,16348100
2021-08-27 00:00:00-04:00,292.00713106660015,293.8432287626834,289.8975739139628,292.7200927734375,22605700
2021-08-26 00:00:00-04:00,293.96044791798107,295.3668194798697,291.9681130426789,292.1048278808594,17666100
2021-08-25 00:00:00-04:00,297.19309988267884,297.47633531453965,293.4037418303418,294.95660400390625,20006100
2021-08-24 00:00:00-04:00,297.89631070299015,298.51160195298854,294.9468529036979,295.5523681640625,18175800
2021-08-23 00:00:00-04:00,296.1676757385299,298.2674570911228,294.80037833252857,297.53497314453125,22830200
2021-08-20 00:00:00-04:00,292.72012095634744,298.697185228532,291.0988862346686,297.2517395019531,40817600
2021-08-19 00:00:00-04:00,281.9477387341803,290.52268341870933,281.8989183903074,289.8390197753906,29850500
2021-08-18 00:00:00-04:00,285.2195275861907,287.93460057386756,283.4908461735417,283.94012451171875,21813000
2021-08-17 00:00:00-04:00,285.0156317960875,286.0293804867664,283.73864400206287,285.6882019042969,20075300
2021-08-16 00:00:00-04:00,285.79547980744235,287.3843744617373,282.70541704598634,287.169921875,22507600
2021-08-13 00:00:00-04:00,282.17904965930023,285.51277734623375,282.0035668221755,285.46405029296875,18249000
2021-08-12 00:00:00-04:00,279.4009721640557,282.65673118416447,279.11827786127265,282.5007629394531,14561300
2021-08-11 00:00:00-04:00,279.9663129769086,281.3797546518217,278.6503551671445,279.712890625,13955900
2021-08-10 00:00:00-04:00,281.51622393382877,281.9548864774656,278.0070425763364,279.21575927734375,18616600
2021-08-09 00:00:00-04:00,282.44224384279545,284.1968343212622,280.5511700115227,281.05804443359375,16117600
2021-08-06 00:00:00-04:00,281.2335236154944,282.19854539128784,280.3659559499814,282.1595458984375,16589300
2021-08-05 00:00:00-04:00,279.6445861364133,282.32522821249415,278.88425975565883,282.2179870605469,13900200
2021-08-04 00:00:00-04:00,279.0012717994792,280.3367143905777,277.4708614915924,279.2839660644531,16191300
2021-08-03 00:00:00-04:00,278.221524608422,279.985872785138,276.83732489486994,279.8786315917969,17879000
2021-08-02 00:00:00-04:00,279.13770442656465,279.5373673924193,276.5837881672009,277.6365661621094,16267400
2021-07-30 00:00:00-04:00,277.97775627290883,279.4301675458952,276.7495251439751,277.72430419921875,20944800
2021-07-29 00:00:00-04:00,279.02077885463603,281.34075802853283,278.86481061838504,279.27423095703125,18168300
2021-07-28 00:00:00-04:00,281.70144001231495,282.8321874882768,276.6715756183747,279.0013122558594,33566900
2021-07-27 00:00:00-04:00,282.1302979361635,282.27650884648597,275.8137486270638,279.3132019042969,33604100
2021-07-26 00:00:00-04:00,281.7111606393435,282.38376059994056,279.41069623629676,281.7598876953125,23176100
2021-07-23 00:00:00-04:00,280.12221789485756,282.67613394583907,279.2741649807568,282.3642272949219,22768100
2021-07-22 00:00:00-04:00,276.6812692480444,279.19621574011603,276.27187872470813,278.92327880859375,23384100
2021-07-21 00:00:00-04:00,271.8658177457928,274.4197335959614,270.2964380622502,274.3027648925781,24364300
2021-07-20 00:00:00-04:00,271.01779535621824,273.8836479027426,269.2924472916345,272.2752685546875,26259700
2021-07-19 00:00:00-04:00,271.89511872499145,273.2988029649489,267.528127532143,270.0235595703125,32935600
2021-07-16 00:00:00-04:00,274.9559048030489,276.9347048761424,272.41171628170423,273.669189453125,26186800
2021-07-15 00:00:00-04:00,274.8877367289582,275.38488364449836,272.77245275796054,273.94219970703125,22604200
2021-07-14 00:00:00-04:00,275.22888894965473,276.5058472099153,273.47426869468217,275.3848571777344,23113700
2021-07-13 00:00:00-04:00,270.52070577282177,275.71629543124703,270.39400946838424,273.8934631347656,26120100
2021-07-12 00:00:00-04:00,272.1193038663615,272.7139047656966,269.6043574369247,270.3257141113281,18931700
2021-07-09 00:00:00-04:00,268.7661341536215,271.03735670144243,268.37622840588034,270.9301452636719,23916700
2021-07-08 00:00:00-04:00,269.9162527068501,271.7001146287279,267.9374528672513,270.42315673828125,24618600
2021-07-07 00:00:00-04:00,272.3532718365928,273.61074519228947,270.1600188837693,272.8699035644531,23260000
2021-07-06 00:00:00-04:00,271.0177679142628,272.32396802972835,267.38183202155795,270.6571044921875,31565600
2021-07-02 00:00:00-04:00,265.939290107742,270.9886396348222,265.62735359888154,270.6474609375,26458000
2021-07-01 00:00:00-04:00,262.8101391381318,264.9839069117261,262.80041157717267,264.7499694824219,16725300
2021-06-30 00:00:00-04:00,263.8628707032939,264.5159558279809,262.8003654013696,264.06756591796875,21656500
2021-06-29 00:00:00-04:00,262.0888334336376,264.7987179512287,261.22129556452836,264.5550231933594,19937800
2021-06-28 00:00:00-04:00,259.47652784251073,262.1181716563175,259.20359080360714,261.9427185058594,19590000
2021-06-25 00:00:00-04:00,259.5154415889751,260.5097055275832,258.08251517127417,258.3359375,25611100
2021-06-24 00:00:00-04:00,259.4472049445663,261.09458397875426,258.7746049957962,259.9638366699219,21446900
2021-06-23 00:00:00-04:00,259.2814318464155,260.10024255821,257.7607791319555,258.57958984375,19518700
2021-06-22 00:00:00-04:00,256.0938661259309,259.0864439313551,255.7819297965041,258.8135070800781,24694100
2021-06-21 00:00:00-04:00,253.2670988467735,256.873763467888,251.41502460913136,256.0062255859375,26696100
2021-06-18 00:00:00-04:00,253.08193063146132,255.68457445901257,252.2241201684225,252.886962890625,37202200
2021-06-17 00:00:00-04:00,249.6117298217308,255.14846882522292,249.55324544653138,254.3199005126953,27565500
2021-06-16 00:00:00-04:00,252.85766898759078,254.00790107872777,248.00327368742668,250.8886260986328,27220000
2021-06-15 00:00:00-04:00,253.21834462637284,253.43279720857353,251.1810599694143,251.84390258789062,18038900
2021-06-14 00:00:00-04:00,251.39551186284993,253.39382677058506,250.32324895478422,253.33534240722656,19150500
2021-06-11 00:00:00-04:00,251.48327260169623,251.97066219455064,250.13807256575404,251.3858184814453,18999700
2021-06-10 00:00:00-04:00,247.87652611973718,250.96657352494483,247.27216794632406,250.7521209716797,24563600
2021-06-09 00:00:00-04:00,247.4086817185229,249.0853029653679,246.82382318117268,247.19422912597656,17937600
2021-06-08 00:00:00-04:00,248.72464075046827,249.5532089417926,246.14146719007095,246.19996643066406,22455000
2021-06-07 00:00:00-04:00,243.67527048267883,247.68161310020156,243.5095598237969,247.40867614746094,23079200
2021-06-04 00:00:00-04:00,241.51126426926535,245.3031543702911,241.26756949445922,244.46484375,25281100
2021-06-03 00:00:00-04:00,239.03533810385744,240.12708596365223,236.87132725751482,239.5129852294922,25307700
2021-06-02 00:00:00-04:00,241.8719346213107,242.98318216258087,239.63968222877486,241.0628662109375,19406700
2021-06-01 00:00:00-04:00,244.89374503087745,244.95222939606714,240.73144905276158,241.16033935546875,23213300
2021-05-28 00:00:00-04:00,244.66955859270058,245.72232182490558,243.2658742830939,243.38284301757812,18270200
2021-05-27 00:00:00-04:00,244.83522996621187,245.13740906443448,242.96365614507326,243.0221405029297,24426200
2021-05-26 00:00:00-04:00,245.08870229789161,246.56062826016694,244.4258596485097,245.14720153808594,17771600
2021-05-25 00:00:00-04:00,245.42014085610413,246.3754202198473,244.4941036757649,245.37139892578125,17704300
2021-05-24 00:00:00-04:00,241.54049861703209,244.82551418914196,241.26756166801886,244.45509338378906,21411500
2021-05-21 00:00:00-04:00,241.3260354466426,242.06686210524407,238.5674091914809,238.98655700683594,21863100
2021-05-20 00:00:00-04:00,237.80711716760283,241.69647627996127,237.70963330745477,240.2635498046875,21800700
2021-05-19 00:00:00-04:00,233.27439041612666,237.0955228076773,232.5823055656245,236.98829650878906,25739800
2021-05-18 00:00:00-04:00,239.50579567026247,239.64194974761412,236.22834814310716,236.40341186523438,20168000
2021-05-17 00:00:00-04:00,239.77812063898145,239.817015446803,236.8313455270554,238.44573974609375,24970200
2021-05-14 00:00:00-04:00,238.8347793541601,242.33589105978163,238.74725490044835,241.3341827392578,23901100
2021-05-13 00:00:00-04:00,235.15861576738817,238.85424623175976,234.7890482690457,236.35482788085938,29624300
2021-05-12 00:00:00-04:00,235.51843044122927,237.66773595574418,231.5310520876986,232.4355010986328,36684400
2021-05-11 00:00:00-04:00,237.83305463780505,239.82675114867033,235.90744259047764,239.46690368652344,33641600
2021-05-10 00:00:00-04:00,243.979443379813,244.81582267707358,240.3324432184469,240.3907928466797,29299900
2021-05-07 00:00:00-04:00,245.22427429577638,247.31522986822685,244.27119578332008,245.52577209472656,27032900
2021-05-06 00:00:00-04:00,239.68087985808907,242.99722267884115,237.9692262278704,242.87078857421875,26491100
2021-05-05 00:00:00-04:00,242.21917542289012,242.64709250948047,239.0681765846929,239.7003173828125,21901300
2021-05-04 00:00:00-04:00,244.07671862122987,244.310131989113,239.0098128694265,240.9840545654297,32756100
2021-05-03 00:00:00-04:00,246.43995563664888,247.36387423094328,244.222580689706,244.9422607421875,19626600
2021-04-30 00:00:00-04:00,242.88050984440926,246.1287680152354,242.74435575460467,245.25347900390625,30945100
2021-04-29 00:00:00-04:00,248.4433872380985,249.06580801636406,242.16081498649876,245.57440185546875,40589000
2021-04-28 00:00:00-04:00,249.04634005928918,249.49372679251428,246.00232060770813,247.56809997558594,46903100
2021-04-27 00:00:00-04:00,254.39524915612117,255.96104321224323,252.97535883940614,254.77455139160156,31014200
2021-04-26 00:00:00-04:00,254.47309823544478,255.23167311586042,253.02403293706013,254.36610412597656,19763300
2021-04-23 00:00:00-04:00,250.79692296053534,254.3272240218945,250.20366214139162,253.9770965576172,21462600
2021-04-22 00:00:00-04:00,253.06291025031956,254.58979482673178,248.61844028423005,250.10643005371094,25606200
2021-04-21 00:00:00-04:00,251.82785086858496,253.52004982248792,250.1842667225691,253.42279052734375,24030400
2021-04-20 00:00:00-04:00,250.73858680433975,253.05322121575446,249.78549331747303,251.16650390625,19722900
2021-04-19 00:00:00-04:00,253.04348618590225,254.29806267367542,250.73858660840312,251.63330078125,23209300
2021-04-16 00:00:00-04:00,252.34324712569372,253.8312220678826,250.52461438294785,253.57835388183594,24878600
2021-04-15 00:00:00-04:00,250.8455670125574,252.7906340783164,250.65107811360235,252.37245178222656,25627500
2021-04-14 00:00:00-04:00,250.40791133808594,251.72080768890194,248.15162671963637,248.56980895996094,23070900
2021-04-13 00:00:00-04:00,250.1939700626731,252.07095253727343,249.77575811413266,251.39016723632812,23837500
2021-04-12 00:00:00-04:00,247.7140052909174,250.59271087551483,247.62646600094675,248.88104248046875,27148700
2021-04-09 00:00:00-04:00,245.92451738074996,248.95883169542134,245.50633513963527,248.8226776123047,24326800
2021-04-08 00:00:00-04:00,245.82727076643425,247.1596367708219,245.0784158960853,246.29408264160156,23625200
2021-04-07 00:00:00-04:00,241.0034958225004,244.03779523575767,240.40052987234847,243.0360870361328,22719800
2021-04-06 00:00:00-04:00,240.80900592197415,242.54983425192097,240.09906066514827,241.05213928222656,22931900
2021-04-05 00:00:00-04:00,236.0921841036592,243.09443589965332,236.0338344786394,242.2288818359375,36910600
2021-04-01 00:00:00-04:00,231.9200470082435,236.1700133260863,231.51158475057352,235.6934814453125,30338000
2021-03-31 00:00:00-04:00,226.51275858415173,232.5327427265231,226.00703705919074,229.29420471191406,43623500
2021-03-30 00:00:00-04:00,227.1157215318422,227.42693933989824,224.75247251560458,225.48187255859375,24792000
2021-03-29 00:00:00-04:00,230.09167400620828,230.2959125500782,225.51104999323812,228.7787628173828,25227500
2021-03-26 00:00:00-04:00,225.19011287148305,230.20838880226736,225.19011287148305,229.9846954345703,25479900
2021-03-25 00:00:00-04:00,228.83710990831466,230.4320640762328,225.20956451439196,225.95840454101562,34061900
2021-03-24 00:00:00-04:00,231.31707579677132,231.4629498713216,228.85656747480957,228.9927215576172,25620100
2021-03-23 00:00:00-04:00,230.96694943742997,234.4291657711475,230.55848721330747,231.05447387695312,31638400
2021-03-22 00:00:00-04:00,223.9452414137891,230.39312693675998,223.81880733932766,229.5081329345703,30127000
2021-03-19 00:00:00-04:00,224.67471278610793,226.08488351531815,223.05058348119024,224.0231170654297,46430700
2021-03-18 00:00:00-04:00,226.17236192183069,227.7575960900454,224.0036166257011,224.38290405273438,34833000
2021-03-17 00:00:00-04:00,229.66375799564207,231.99784707491455,226.82396222959036,230.52931213378906,29562100
2021-03-16 00:00:00-04:00,229.79020813572632,233.46638348165038,229.45955031596625,231.18093872070312,28092200
2021-03-15 00:00:00-04:00,228.50645409929595,228.73013262609282,225.44296498674916,228.36056518554688,26034900
